name,stateFull,stateAbbr,schoolId,agencyName,agencyId,county,address,city,zip,mailAddress,mailCity,mailZip,phone,type,charter,magnet,lat,lng,stateSchoolId,lowGrade,highGrade,level,enrollment,freeLunch,redLunch,totalFreeLunch,nativeAmerican,asian,hispanic,black,white,pacificIsland,multiRacial,ratio
LA JUNTA PRIMARY SCHOOL,Colorado,CO ,80513001975,EAST OTERO SCHOOL DISTRICT NO. R1,805130,OTERO COUNTY,600 WEST TOPEKA,LA JUNTA,81050,600 WEST TOPEKA,LA JUNTA,81050,7193842991,1-Regular school,2-No,2-No,37.98179,-103.55695,4843,Kindergarten,2nd Grade,1-Primary,372,301,20,321,3,4,245,3,111,0,6,16.17
LA VETA ELEMENTARY SCHOOL,Colorado,CO ,80516000853,LA VETA SCHOOL DISTRICT RE-2,805160,HUERFANO COUNTY,126 EAST GARLAND,LA VETA,81055,POBOX 85,LA VETA,81055,7197423621,1-Regular school,2-No,2-No,37.504598,-105.0085,4860,Prekindergarten,6th Grade,1-Primary,103,36,16,52,0,0,31,0,70,0,2,11.48
LAB ELEMENTARY SCHOOL FOR CREATIVE LEARNING,Colorado,CO ,80399000574,POUDRE SCHOOL DISTRICT R-1,803990,LARIMER COUNTY,1905 ORCHARD PLACE,FORT COLLINS,80521,1905 ORCHARD PLACE,FORT COLLINS,80521,9704888260,1-Regular school,2-No,2-No,40.578478,-105.109876,3791,Kindergarten,6th Grade,1-Primary,129,38,2,40,0,2,9,0,112,0,6,14.81
LAFAYETTE ELEMENTARY SCHOOL,Colorado,CO ,80249000121,BOULDER VALLEY SCHOOL DISTRICT NO. RE2,802490,BOULDER COUNTY,101 NORTH BERMONT AVE,LAFAYETTE,80026,101 NORTH BERMONT AVENUE,LAFAYETTE,80026,7205618900,1-Regular school,2-No,2-No,39.998243,-105.095708,4874,Prekindergarten,5th Grade,1-Primary,640,111,19,130,0,24,113,9,460,0,34,17.54
LAFAYETTE SCHOOL,Michigan,MI ,2.62E+11,LINCOLN PARK PUBLIC SCHOOLS,2621600,WAYNE COUNTY,1360 LAFAYETTE BLVD,LINCOLN PARK,48146,1360 LAFAYETTE BLVD,LINCOLN PARK,48146,3133890224,1-Regular school,2-No,2-No,42.257076,-83.17748,2069,Kindergarten,6th Grade,1-Primary,539,445,41,486,0,2,194,62,262,0,19,17.61
LAINGSBURG ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,LAINGSBURG COMMUNITY SCHOOL DISTRICT,2620550,SHIAWASSEE COUNTY,117 PROSPECT ST,LAINGSBURG,48848,117 PROSPECT ST,LAINGSBURG,48848,5176515067,1-Regular school,2-No,2-No,42.895322,-84.351854,2070,Kindergarten,5th Grade,1-Primary,520,104,12,116,0,2,14,4,494,1,5,22.22
LAKE ANN ELEMENTARY SCHOOL,Michigan,MI ,2.60E+11,BENZIE COUNTY CENTRAL SCHOOLS,2604950,BENZIE COUNTY,19375 BRONSON LAKE RD,INTERLOCHEN,49643,19375 BRONSON LAKE RD,INTERLOCHEN,49643,2312757730,1-Regular school,2-No,1-Yes,44.68151,-85.87429,8846,Kindergarten,5th Grade,1-Primary,258,120,34,154,6,1,3,1,245,0,2,20.48
LAKE CENTER ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,PORTAGE PUBLIC SCHOOLS,2628950,KALAMAZOO COUNTY,10011 PORTAGE RD,PORTAGE,49002,10011 PORTAGE RD,PORTAGE,49002,2693236300,1-Regular school,2-No,2-No,42.171755,-85.568602,2076,Kindergarten,5th Grade,1-Primary,567,76,20,96,0,17,14,10,500,2,24,19.39
LAKE CITY LOWER ELEM. SCHOOL,Michigan,MI ,2.62E+11,LAKE CITY AREA SCHOOL DISTRICT,2620610,MISSAUKEE COUNTY,251 RUSSELL ST,LAKE CITY,49651,P.O. BOX 900,LAKE CITY,49651,2318397162,1-Regular school,2-No,2-No,44.336882,-85.213106,2077,Kindergarten,2nd Grade,1-Primary,242,155,17,172,2,1,8,0,229,0,2,16.69
LAKE CITY UPPER ELEM. SCHOOL,Michigan,MI ,2.62E+11,LAKE CITY AREA SCHOOL DISTRICT,2620610,MISSAUKEE COUNTY,251 RUSSELL ST,LAKE CITY,49651,P.O. BOX 900,LAKE CITY,49651,2318392665,1-Regular school,2-No,2-No,44.336882,-85.213106,8535,3rd Grade,5th Grade,1-Primary,285,164,22,186,3,0,9,3,268,0,2,17.81
LAKE HILLS ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,GRAND HAVEN AREA PUBLIC SCHOOLS,2616380,OTTAWA COUNTY,18181 DOGWOOD DR,SPRING LAKE,49456,18181 DOGWOOD DR,SPRING LAKE,49456,6168505600,1-Regular school,2-No,2-No,43.096452,-86.232317,6271,Kindergarten,5th Grade,1-Primary,314,139,22,161,2,5,21,19,261,0,6,19.47
LAKE INTERNATIONAL SCHOOL,Colorado,CO ,80336006490,SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C,803360,DENVER COUNTY,1820 LOWELL BLVD,DENVER,80204,1820 LOWELL BLVD,DENVER,80204,7204240460,1-Regular school,2-No,2-No,39.74641,-105.034528,5255,6th Grade,6th Grade,2-Middle,167,152,10,162,2,2,151,7,4,0,1,14.12
LAKE LINDEN-HUBBELL ELEM. SCHOOL,Michigan,MI ,2.62E+11,LAKE LINDEN-HUBBELL SCHOOL DISTRICT,2620700,HOUGHTON COUNTY,601 FRONT ST,LAKE LINDEN,49945,601 CALUMET ST,LAKE LINDEN,49945,9062966221,1-Regular school,2-No,2-No,47.193597,-88.407245,2080,Kindergarten,6th Grade,1-Primary,260,113,22,135,1,1,0,8,250,0,0,15.81
LAKE SCHOOL,Colorado,CO ,80447001689,GUNNISON WATERSHED SCHOOL DISTRICT RE1J,804470,GUNNISON COUNTY,800 NORTH BLVD,GUNNISON,81230,800 NORTH BOULEVARD,GUNNISON,81230,9706417751,1-Regular school,2-No,2-No,38.54226,-106.9362,3702,Prekindergarten,Kindergarten,1-Primary,183,45,13,58,0,1,56,1,124,0,1,19.32
LAKELAND ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,COLDWATER COMMUNITY SCHOOLS,2610140,BRANCH COUNTY,519 OTIS RD,COLDWATER,49036,519 OTIS RD,COLDWATER,49036,5172382105,1-Regular school,2-No,1-Yes,41.858248,-84.980092,2091,Kindergarten,5th Grade,1-Primary,237,83,14,97,0,1,20,0,216,0,0,20.75
LAKELAND ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,COLDWATER COMMUNITY SCHOOLS,2610140,BRANCH COUNTY,519 OTIS RD,COLDWATER,49036,519 OTIS RD,COLDWATER,49036,5172382105,1-Regular school,2-No,1-Yes,41.858248,-84.980092,2091,Kindergarten,5th Grade,1-Primary,237,83,14,97,0,1,20,0,216,0,0,20.75
LAKELAND ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,COLDWATER COMMUNITY SCHOOLS,2610140,BRANCH COUNTY,519 OTIS RD,COLDWATER,49036,519 OTIS RD,COLDWATER,49036,5172382105,1-Regular school,2-No,1-Yes,41.858248,-84.980092,2091,Kindergarten,5th Grade,1-Primary,237,83,14,97,0,1,20,0,216,0,0,20.75
LAKEPORT ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,PORT HURON AREA SCHOOL DISTRICT,2628830,ST. CLAIR COUNTY,3835 FRANKLIN ST,LAKEPORT,48059,3835 FRANKLIN ST,LAKEPORT,48059,8109846521,1-Regular school,2-No,2-No,43.113955,-82.494971,2092,Kindergarten,5th Grade,1-Primary,229,98,13,111,0,6,6,1,207,0,9,16.39
LAKER ELEMENTARY,Michigan,MI ,2.61E+11,ELKTON-PIGEON-BAY PORT LAKER SCHOOLS,2613090,HURON COUNTY,6436 PIGEON RD,PIGEON,48755,6436 PIGEON RD,PIGEON,48755,9894534600,1-Regular school,2-No,2-No,43.81635,-83.236901,9023,Kindergarten,5th Grade,1-Primary,379,167,40,207,2,1,13,5,358,0,0,18.22
LAKES ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,ROCKFORD PUBLIC SCHOOLS,2630030,KENT COUNTY,6849 YOUNG AVE NE,ROCKFORD,49341,6849 YOUNG AVE NE,ROCKFORD,49341,6168636340,1-Regular school,2-No,2-No,43.086714,-85.470508,2094,Kindergarten,5th Grade,1-Primary,519,93,24,117,0,12,20,1,479,0,7,17.83
LAKESHORE ELEMENTARY SCHOOL,Michigan,MI ,2.64E+11,WEST OTTAWA PUBLIC SCHOOL DISTRICT,2635910,OTTAWA COUNTY,3765 NORTH 168TH AVE,HOLLAND,49424,3765 NORTH 168TH AVE,HOLLAND,49424,6167861400,1-Regular school,2-No,2-No,42.836547,-86.19831,7840,Kindergarten,5th Grade,1-Primary,368,130,31,161,0,6,115,11,225,0,11,18.46
LAKESIDE SCHOOL,Michigan,MI ,2.61E+11,EAST GRAND RAPIDS PUBLIC SCHOOLS,2612480,KENT COUNTY,2325 HALL ST SE,GRAND RAPIDS,49506,2325 HALL ST SE,GRAND RAPIDS,49506,6162357553,1-Regular school,2-No,2-No,42.941084,-85.611968,2100,Kindergarten,5th Grade,1-Primary,446,20,1,21,0,7,7,10,421,0,1,19.67
LAKEVIEW ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,LUDINGTON AREA SCHOOL DISTRICT,2622200,MASON COUNTY,502 WEST HAIGHT ST,LUDINGTON,49431,809 EAST TINKHAM AVE,LUDINGTON,49431,2318453840,1-Regular school,2-No,1-Yes,43.959746,-86.453628,2109,Kindergarten,2nd Grade,1-Primary,205,138,12,150,0,1,23,1,164,0,16,16.91
LAKEVIEW ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,LUDINGTON AREA SCHOOL DISTRICT,2622200,MASON COUNTY,502 WEST HAIGHT ST,LUDINGTON,49431,809 EAST TINKHAM AVE,LUDINGTON,49431,2318453840,1-Regular school,2-No,1-Yes,43.959746,-86.453628,2109,Kindergarten,2nd Grade,1-Primary,205,138,12,150,0,1,23,1,164,0,16,16.91
LAKEVIEW SCHOOL,Michigan,MI ,2.63E+11,NEGAUNEE PUBLIC SCHOOLS,2625020,MARQUETTE COUNTY,200 CROIX ST,NEGAUNEE,49866,200 CROIX ST,NEGAUNEE,49866,9064757803,1-Regular school,2-No,2-No,46.510508,-87.611268,2108,Kindergarten,5th Grade,1-Primary,639,147,61,208,7,3,5,5,597,4,18,20.83
LAKEVILLE ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,OXFORD COMMUNITY SCHOOLS,2627240,OAKLAND COUNTY,1400 EAST LAKEVILLE RD,OXFORD,48371,1400 EAST LAKEVILLE RD,OXFORD,48371,2489691850,1-Regular school,2-No,2-No,42.825588,-83.236447,8629,Kindergarten,5th Grade,1-Primary,428,148,21,169,0,6,28,7,376,0,11,16.31
LAKEWOOD ELEMENTARY SCHOOL,Michigan,MI ,2.64E+11,WEST OTTAWA PUBLIC SCHOOL DISTRICT,2635910,OTTAWA COUNTY,2134 WEST LAKEWOOD BLVD,HOLLAND,49424,2134 WEST LAKEWOOD BLVD,HOLLAND,49424,6167861300,1-Regular school,2-No,2-No,42.804344,-86.197641,2114,Kindergarten,5th Grade,1-Primary,405,83,23,106,0,13,41,3,330,0,18,18.08
LAKEWOOD ELEMENTARY SCHOOL,Michigan,MI ,2.64E+11,WEST OTTAWA PUBLIC SCHOOL DISTRICT,2635910,OTTAWA COUNTY,2134 WEST LAKEWOOD BLVD,HOLLAND,49424,2134 WEST LAKEWOOD BLVD,HOLLAND,49424,6167861300,1-Regular school,2-No,2-No,42.804344,-86.197641,2114,Kindergarten,5th Grade,1-Primary,405,83,23,106,0,13,41,3,330,0,18,18.08
LAKEWOOD ELEMENTARY SCHOOL,Michigan,MI ,2.64E+11,WEST OTTAWA PUBLIC SCHOOL DISTRICT,2635910,OTTAWA COUNTY,2134 WEST LAKEWOOD BLVD,HOLLAND,49424,2134 WEST LAKEWOOD BLVD,HOLLAND,49424,6167861300,1-Regular school,2-No,2-No,42.804344,-86.197641,2114,Kindergarten,5th Grade,1-Primary,405,83,23,106,0,13,41,3,330,0,18,18.08
LAMB ELEMENTARY SCHOOL,Colorado,CO ,80315000278,CREED SCHOOL DISTRICT,803150,MINERAL COUNTY,308 LA GARITA AVE,CREEDE,81130,P O BOX 429,CREEDE,81130,7196582220,1-Regular school,2-No,2-No,37.851134,-106.92504,1962,Prekindergarten,5th Grade,1-Primary,48,18,8,26,0,0,1,0,45,0,2,6.03
LAMORA PARK SCHOOL,Michigan,MI ,2.60E+11,BATTLE CREEK PUBLIC SCHOOLS,2600005,CALHOUN COUNTY,65 WOODLAWN AVE NORTH,BATTLE CREEK,49037,65 WOODLAWN AVE N,BATTLE CREEK,49037,2699659725,1-Regular school,2-No,2-No,42.349702,-85.242178,9352,Kindergarten,5th Grade,1-Primary,244,160,19,179,0,0,18,31,171,0,24,16.19
LANSING CHARTER ACADEMY,Michigan,MI ,2.60E+11,LANSING CHARTER ACADEMY,2600959,INGHAM COUNTY,3300 EXPRESS CT,LANSING,48910,3300 EXPRESS CT,LANSING,48910,5178829585,1-Regular school,1-Yes,2-No,42.698703,-84.574252,111,Kindergarten,6th Grade,1-Primary,387,222,30,252,0,8,23,188,129,0,39,16.82
LANSING ELEMENTARY SCHOOL,Colorado,CO ,80234000068,AURORA JOINT DISTRICT NO. 28 OF THE COUNTIES OF ADAMS AND A,802340,ARAPAHOE COUNTY,551 LANSING ST,AURORA,80010,551 LANSING ST,AURORA,80010,3033648297,1-Regular school,2-No,2-No,39.724015,-104.859273,4970,Kindergarten,5th Grade,1-Primary,405,318,25,343,6,8,223,127,30,1,10,17.1
LAREDO ELEMENTARY SCHOOL,Colorado,CO ,80234000069,AURORA JOINT DISTRICT NO. 28 OF THE COUNTIES OF ADAMS AND A,802340,ARAPAHOE COUNTY,1350 LAREDO ST,AURORA,80011,1350 LAREDO ST,AURORA,80011,3033660314,1-Regular school,2-No,2-No,39.737364,-104.800548,4973,Kindergarten,5th Grade,1-Primary,521,428,28,456,5,17,326,94,68,3,8,17.99
LARKSPUR ELEMENTARY SCHOOL,Colorado,CO ,80345000441,DOUGLAS COUNTY SCHOOL DISTRICT NO. RE 1,803450,DOUGLAS COUNTY,1103 WEST PERRY PARK AVE,LARKSPUR,80118,1103 WEST PERRY PARK AVENUE,LARKSPUR,80118,3033875375,1-Regular school,2-No,2-No,39.231289,-104.90435,4980,Kindergarten,6th Grade,1-Primary,298,13,10,23,2,11,25,1,247,0,12,17.61
LARSEN ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,COLDWATER COMMUNITY SCHOOLS,2610140,BRANCH COUNTY,25 PARKHURST AVE,COLDWATER,49036,25 PARKHURST AVE,COLDWATER,49036,5172795960,1-Regular school,2-No,1-Yes,41.948944,-85.006319,1080,Kindergarten,5th Grade,1-Primary,431,214,26,240,2,12,27,3,383,0,4,21.1
LAS ANIMAS ELEMENTARY SCHOOL,Colorado,CO ,80525000866,LAS ANIMAS SCHOOL DISTRICT NO. RE-1,805250,BENT COUNTY,530 POPLAR AVE,LAS ANIMAS,81054,530 POPLAR AVENUE,LAS ANIMAS,81054,7194561862,1-Regular school,2-No,2-No,38.067432,-103.2318,1812,Kindergarten,5th Grade,1-Primary,256,165,43,208,1,3,121,4,127,0,0,12.8
LASLEY ELEMENTARY SCHOOL,Colorado,CO ,80480000748,JEFFERSON COUNTY SCHOOL DISTRICT NO. R-1,804800,JEFFERSON COUNTY,1401 SOUTH KENDALL ST,LAKEWOOD,80226,1401 SOUTH KENDALL STREET,LAKEWOOD,80226,3039829720,1-Regular school,2-No,2-No,39.69115,-105.06658,5004,Kindergarten,6th Grade,1-Primary,568,380,65,445,7,45,382,7,112,0,15,14.75
LATSON ROAD ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,HOWELL PUBLIC SCHOOLS,2618720,LIVINGSTON COUNTY,1201 SOUTH LATSON RD,HOWELL,48843,1201 SOUTH LATSON RD,HOWELL,48843,5175486319,1-Regular school,2-No,2-No,42.584269,-83.874099,3158,Kindergarten,5th Grade,1-Primary,418,158,16,174,4,8,15,3,382,0,6,17.42
LAUREL ELEMENTARY SCHOOL,Colorado,CO ,80399000583,POUDRE SCHOOL DISTRICT R-1,803990,LARIMER COUNTY,1000 EAST LOCUST ST,FORT COLLINS,80524,1000 EAST LOCUST STREET,FORT COLLINS,80524,9704885925,1-Regular school,2-No,2-No,40.575287,-105.063179,5014,Prekindergarten,5th Grade,1-Primary,408,228,31,259,5,10,168,5,204,0,16,14.57
LAURENE EDMONDSON ELEMENTARY SCHOOL,Colorado,CO ,80540001301,THOMPSON SCHOOL DISTRICT R-2J,805400,LARIMER COUNTY,307 WEST 49TH ST,LOVELAND,80538,307 WEST 49TH STREET,LOVELAND,80538,9706136300,1-Regular school,2-No,2-No,40.442412,-105.07997,5018,Kindergarten,5th Grade,1-Primary,227,88,18,106,0,5,61,0,159,1,1,15.58
LAWRENCE ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,LAWRENCE PUBLIC SCHOOL DISTRICT,2621210,VAN BUREN COUNTY,714 WEST SAINT JOSEPH ST,LAWRENCE,49064,714 WEST SAINT JOSEPH ST,LAWRENCE,49064,2696748231,1-Regular school,2-No,2-No,42.219283,-86.063698,2139,Kindergarten,6th Grade,1-Primary,379,219,27,246,0,2,135,2,232,0,8,18.29
LAWRENCE ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,LAWRENCE PUBLIC SCHOOL DISTRICT,2621210,VAN BUREN COUNTY,714 WEST SAINT JOSEPH ST,LAWRENCE,49064,714 WEST SAINT JOSEPH ST,LAWRENCE,49064,2696748231,1-Regular school,2-No,2-No,42.219283,-86.063698,2139,Kindergarten,6th Grade,1-Primary,379,219,27,246,0,2,135,2,232,0,8,18.29
LAWTON ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,LAWTON COMMUNITY SCHOOL DISTRICT,2621240,VAN BUREN COUNTY,100 PRIMARY WAY,LAWTON,49065,101 PRIMARY WAY,LAWTON,49065,2696247501,1-Regular school,2-No,2-No,42.168548,-85.840659,2141,Kindergarten,5th Grade,1-Primary,432,228,43,271,2,0,52,0,369,0,9,15.77
LEAN ELEMENTARY SCHOOL,Michigan,MI ,2.64E+11,WARREN CONSOLIDATED SCHOOLS,2635190,MACOMB COUNTY,2825 GIRARD DR,WARREN,48092,2825 GIRARD DR,WARREN,48092,5865743230,1-Regular school,2-No,2-No,42.516717,-83.076046,2986,Kindergarten,5th Grade,1-Primary,498,204,26,230,0,72,3,68,349,3,3,18.31
LEAWOOD ELEMENTARY SCHOOL,Colorado,CO ,80480000750,JEFFERSON COUNTY SCHOOL DISTRICT NO. R-1,804800,JEFFERSON COUNTY,6155 WEST LEAWOOD DR,LITTLETON,80123,6155 WEST LEAWOOD DRIVE,LITTLETON,80123,3039827860,1-Regular school,2-No,2-No,39.606538,-105.0656,5036,Prekindergarten,6th Grade,1-Primary,475,74,13,87,0,21,71,15,348,3,17,21.59
LEE ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,THORNAPPLE KELLOGG SCHOOL DISTRICT,2633810,BARRY COUNTY,840 WEST MAIN ST,MIDDLEVILLE,49333,840 WEST MAIN ST,MIDDLEVILLE,49333,2697959747,1-Regular school,2-No,1-Yes,42.711091,-85.477683,4444,2nd Grade,3rd Grade,1-Primary,437,118,24,142,3,4,20,1,401,1,7,20.18
LEELANAU MONTESSORI PUBLIC SCHOOL ACADEMY,Michigan,MI ,2.60E+11,LEELANAU MONTESSORI PUBLIC SCHOOL ACADEMY,2600970,LEELANAU COUNTY,310 SOUTH ELM ST,SUTTONS BAY,49682,310 S. ELM STREET,SUTTONS BAY,49682,2312718609,1-Regular school,1-Yes,2-No,44.97191,-85.65508,466,Kindergarten,6th Grade,1-Primary,51,14,0,14,3,2,5,0,35,0,6,17
LEGACY CHARTER ACADEMY,Michigan,MI ,2.60E+11,LEGACY CHARTER ACADEMY,2600979,WAYNE COUNTY,4900 EAST HILDALE ST,DETROIT,48234,4900 E. HILDALE STREET,DETROIT,48234,8772236402,1-Regular school,1-Yes,2-No,42.42917,-83.05433,367,Kindergarten,5th Grade,1-Primary,397,379,6,385,2,0,0,388,0,0,7,18.9
LEGACY ELEMENTARY SCHOOL,Colorado,CO ,80537001830,ST. VRAIN VALLEY SCHOOL DISTRICT NO. RE1J,805370,WELD COUNTY,7701 EAGLE BLVD,FREDERICK,80504,7701 EAGLE BOULEVARD,FREDERICK,80504,7206528160,1-Regular school,2-No,2-No,40.113244,-104.96586,60,Prekindergarten,5th Grade,1-Primary,557,83,29,112,2,10,93,5,444,0,3,20.38
LEGACY POINT ELEMENTARY SCHOOL,Colorado,CO ,80345001960,DOUGLAS COUNTY SCHOOL DISTRICT NO. RE 1,803450,DOUGLAS COUNTY,12736 SOUTH RED ROSA CIRCLE,PARKER,80134,12736 SOUTH RED ROSA CIRCLE,PARKER,80134,3033878725,1-Regular school,2-No,2-No,39.485302,-104.784109,5045,Kindergarten,5th Grade,1-Primary,504,42,17,59,3,15,56,7,411,2,10,21
LEMMER ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,ESCANABA AREA PUBLIC SCHOOLS,2613500,DELTA COUNTY,700 SOUTH 20TH ST,ESCANABA,49829,700 SOUTH 20TH ST,ESCANABA,49829,9067865333,1-Regular school,2-No,2-No,45.738314,-87.07521,1954,Kindergarten,4th Grade,1-Primary,479,167,29,196,17,2,3,0,453,0,4,21.56
LEO WILLIAM BUTLER ELEMENTARY SCHOOL,Colorado,CO ,80402000554,WELD COUNTY REORGANIZED SCHOOL DISTRICT NO. RE-8,804020,WELD COUNTY,411 SOUTH MCKINLEY,FORT LUPTON,80621,411 SOUTH MCKINLEY,FORT LUPTON,80621,3038577300,1-Regular school,2-No,2-No,40.076771,-104.813042,5050,Prekindergarten,5th Grade,1-Primary,681,413,51,464,2,8,494,2,169,2,4,18.64
LEONARD ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,OXFORD COMMUNITY SCHOOLS,2627240,OAKLAND COUNTY,335 EAST ELMWOOD,LEONARD,48367,335 EAST ELMWOOD,LEONARD,48367,2489695300,1-Regular school,2-No,2-No,42.865553,-83.136625,2160,Kindergarten,5th Grade,1-Primary,267,70,19,89,2,4,8,7,245,0,1,17.3
LEONARD ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,OXFORD COMMUNITY SCHOOLS,2627240,OAKLAND COUNTY,335 EAST ELMWOOD,LEONARD,48367,335 EAST ELMWOOD,LEONARD,48367,2489695300,1-Regular school,2-No,2-No,42.865553,-83.136625,2160,Kindergarten,5th Grade,1-Primary,267,70,19,89,2,4,8,7,245,0,1,17.3
LEONARD ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,OXFORD COMMUNITY SCHOOLS,2627240,OAKLAND COUNTY,335 EAST ELMWOOD,LEONARD,48367,335 EAST ELMWOOD,LEONARD,48367,2489695300,1-Regular school,2-No,2-No,42.865553,-83.136625,2160,Kindergarten,5th Grade,1-Primary,267,70,19,89,2,4,8,7,245,0,1,17.3
LEOTA FIEDLER ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,KEARSLEY COMMUNITY SCHOOLS,2620070,GENESEE COUNTY,6317 NIGHTINGALE DR G,FLINT,48506,G-6317 NIGHTINGALE DR,FLINT,48506,8105919925,1-Regular school,2-No,2-No,43.068781,-83.584762,1230,1st Grade,5th Grade,1-Primary,296,124,11,135,2,2,11,26,254,0,1,23.55
LEROY DRIVE ELEMENTARY SCHOOL,Colorado,CO ,80690001306,ADAMS 12 FIVE STAR SCHOOLS,806900,ADAMS COUNTY,1451 EAST LEROY DR,NORTHGLENN,80233,1451 EAST LEROY DRIVE,NORTHGLENN,80233,7209725460,1-Regular school,2-No,2-No,39.889125,-104.969353,5058,Kindergarten,5th Grade,1-Primary,471,230,46,276,0,10,217,4,230,1,9,17.77
LEROY ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,PINE RIVER AREA SCHOOLS,2628200,OSCEOLA COUNTY,408 WEST GILBERT ST,LEROY,49655,408 WEST GILBERT ST,LEROY,49655,2317684481,1-Regular school,2-No,2-No,44.0381,-85.458801,5232,Kindergarten,2nd Grade,1-Primary,222,120,23,143,5,0,19,8,188,1,1,15.87
LESSENGER ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,LAMPHERE PUBLIC SCHOOLS,2621120,OAKLAND COUNTY,30150 CAMPBELL RD,MADISON HEIGHTS,48071,30150 CAMPBELL RD,MADISON HEIGHTS,48071,2485890556,1-Regular school,2-No,2-No,42.514095,-83.125486,2168,Kindergarten,5th Grade,1-Primary,273,76,15,91,1,16,7,15,233,0,1,14.23
LETFORD ELEMENTARY SCHOOL,Colorado,CO ,80483000807,WELD COUNTY SCHOOL DISTRICT NO. RE-5J,804830,WELD COUNTY,2 NORTH JAY AVE,JOHNSTOWN,80534,2 NORTH JAY AVENUE,JOHNSTOWN,80534,9705874605,1-Regular school,2-No,2-No,40.335934,-104.91926,5078,Prekindergarten,5th Grade,1-Primary,404,107,26,133,1,4,129,1,267,0,2,15.54
LEWIS MAIRE ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,GROSSE POINTE PUBLIC SCHOOLS,2625740,WAYNE COUNTY,740 CADIEUX RD,GROSSE POINTE,48230,740 CADIEUX RD,GROSSE POINTE,48230,3134324300,1-Regular school,2-No,2-No,42.390033,-82.919143,2172,Kindergarten,5th Grade,1-Primary,337,26,4,30,0,4,6,31,292,0,4,15.11
LEWIS-ARRIOLA ELEMENTARY SCHOOL,Colorado,CO ,80309000837,MONTEZUMA-CORTEZ SCHOOL DISTRICT NO. RE-1,803090,MONTEZUMA COUNTY,21434 RD U,CORTEZ,81321,21434 ROAD U,CORTEZ,81321,9708824494,1-Regular school,2-No,2-No,37.471658,-108.656636,5090,Kindergarten,5th Grade,1-Primary,121,39,10,49,1,0,13,1,103,0,3,17.69
LEWIS-PALMER ELEMENTARY SCHOOL,Colorado,CO ,80582001004,LEWIS-PALMER CONSOLIDATED SCHOOL DISTRICT NO. 38 IN THE CO,805820,EL PASO COUNTY,1315 LAKE WOODMOOR DR,MONUMENT,80132,1315 LAKE WOODMOOR DRIVE,MONUMENT,80132,7194884750,1-Regular school,2-No,2-No,39.09838,-104.85162,5096,Prekindergarten,6th Grade,1-Primary,458,36,15,51,3,31,50,1,350,4,19,17.41
LEWTON SCHOOL,Michigan,MI ,2.62E+11,LANSING PUBLIC SCHOOL DISTRICT,2621150,INGHAM COUNTY,2000 LEWTON PLACE,LANSING,48911,2000 LEWTON PL,LANSING,48911,5177551460,1-Regular school,2-No,2-No,42.711229,-84.589924,2175,Kindergarten,5th Grade,1-Primary,270,210,14,224,6,7,41,132,84,0,0,21.09
LIBERTY ELEMENTARY SCHOOL,Colorado,CO ,80001901743,LIBERTY J-4 SCHOOL DISTRICT,800019,YUMA COUNTY,9332 HWY 36,JOES,80822,P O BOX 112,JOES,80822,9703584288,1-Regular school,2-No,2-No,39.656009,-102.624548,5119,Prekindergarten,6th Grade,1-Primary,48,15,2,17,0,0,2,0,44,0,2,7.77
LIGHTHOUSE ELEMENTARY SCHOOL,Michigan,MI ,2.60E+11,ANCHOR BAY SCHOOL DISTRICT,2602790,MACOMB COUNTY,51880 WASHINGTON ST,NEW BALTIMORE,48047,51880 WASHINGTON ST,NEW BALTIMORE,48047,5867256404,1-Regular school,2-No,2-No,42.686043,-82.742877,9208,Kindergarten,5th Grade,1-Primary,534,73,14,87,0,0,8,7,497,0,22,19.26
